Sample1	Sample2	GSE70138-Knockdown_96h
TA.KD007_HT29_96H:TRCN0000058090:4	TA.KD007_HT29_96H:TRCN0000290022:4	0.5832
TA.KD007_HT29_96H:TRCN0000058090:4	CGS001_HT29_96H:PSMD2:1	0.6571
TA.KD007_HT29_96H:TRCN0000058089:4	TA.KD007_HT29_96H:TRCN0000290022:4	0.7521
TA.KD007_HT29_96H:TRCN0000058089:4	CGS001_HT29_96H:PSMD2:1	0.6704
TA.KD007_HT29_96H:TRCN0000290022:4	CGS001_HT29_96H:PSMD2:1	0.6669
TA.KD010_A549_96H:TRCN0000230372:1	TA.KD010_A549_96H:TRCN0000230370:1	0.0849
TA.KD010_A549_96H:TRCN0000230372:1	TA.KD010_A549_96H:TRCN0000002746:1	0.1099
TA.KD010_A549_96H:TRCN0000230372:1	TA.KD010_A549_96H:TRCN0000230371:1	-0.011
TA.KD010_A549_96H:TRCN0000230372:1	TA.KD010_A549_96H:TRCN0000002745:1	0.0402
TA.KD010_A549_96H:TRCN0000230372:1	TA.KD010_A549_96H:TRCN0000002748:1	0.2335
TA.KD010_A549_96H:TRCN0000230372:1	TA.KD010_A549_96H:TRCN0000219043:1	0.1513
TA.KD010_A549_96H:TRCN0000230372:1	TA.KD010_A549_96H:TRCN0000230369:1	0.1376
TA.KD010_A549_96H:TRCN0000230372:1	TA.KD010_A549_96H:TRCN0000355842:1	0.1027
TA.KD010_A549_96H:TRCN0000230372:1	TA.KD010_A549_96H:TRCN0000002747:1	-0.1211
TA.KD010_A549_96H:TRCN0000230370:1	TA.KD010_A549_96H:TRCN0000002746:1	0.1279
TA.KD010_A549_96H:TRCN0000230370:1	TA.KD010_A549_96H:TRCN0000230371:1	0.0582
TA.KD010_A549_96H:TRCN0000230370:1	TA.KD010_A549_96H:TRCN0000002745:1	0.1032
TA.KD010_A549_96H:TRCN0000230370:1	TA.KD010_A549_96H:TRCN0000002748:1	0.0378
TA.KD010_A549_96H:TRCN0000230370:1	TA.KD010_A549_96H:TRCN0000219043:1	0.1044
TA.KD010_A549_96H:TRCN0000230370:1	TA.KD010_A549_96H:TRCN0000230369:1	0.3437
TA.KD010_A549_96H:TRCN0000230370:1	TA.KD010_A549_96H:TRCN0000355842:1	0.265
TA.KD010_A549_96H:TRCN0000230370:1	TA.KD010_A549_96H:TRCN0000002747:1	-0.0156
TA.KD010_A549_96H:TRCN0000002746:1	TA.KD010_A549_96H:TRCN0000230371:1	0.0529
TA.KD010_A549_96H:TRCN0000002746:1	TA.KD010_A549_96H:TRCN0000002745:1	0.158
TA.KD010_A549_96H:TRCN0000002746:1	TA.KD010_A549_96H:TRCN0000002748:1	0.3618
TA.KD010_A549_96H:TRCN0000002746:1	TA.KD010_A549_96H:TRCN0000219043:1	0.1585
TA.KD010_A549_96H:TRCN0000002746:1	TA.KD010_A549_96H:TRCN0000230369:1	0.1688
TA.KD010_A549_96H:TRCN0000002746:1	TA.KD010_A549_96H:TRCN0000355842:1	0.259
TA.KD010_A549_96H:TRCN0000002746:1	TA.KD010_A549_96H:TRCN0000002747:1	-0.0939
TA.KD010_A549_96H:TRCN0000230371:1	TA.KD010_A549_96H:TRCN0000002745:1	0.0716
TA.KD010_A549_96H:TRCN0000230371:1	TA.KD010_A549_96H:TRCN0000002748:1	0.1009
TA.KD010_A549_96H:TRCN0000230371:1	TA.KD010_A549_96H:TRCN0000219043:1	0.0071
TA.KD010_A549_96H:TRCN0000230371:1	TA.KD010_A549_96H:TRCN0000230369:1	-0.0781
TA.KD010_A549_96H:TRCN0000230371:1	TA.KD010_A549_96H:TRCN0000355842:1	-0.1271
TA.KD010_A549_96H:TRCN0000230371:1	TA.KD010_A549_96H:TRCN0000002747:1	0.1086
TA.KD010_A549_96H:TRCN0000002745:1	TA.KD010_A549_96H:TRCN0000002748:1	0.1131
TA.KD010_A549_96H:TRCN0000002745:1	TA.KD010_A549_96H:TRCN0000219043:1	0.0823
TA.KD010_A549_96H:TRCN0000002745:1	TA.KD010_A549_96H:TRCN0000230369:1	0.0552
TA.KD010_A549_96H:TRCN0000002745:1	TA.KD010_A549_96H:TRCN0000355842:1	0.1493
TA.KD010_A549_96H:TRCN0000002745:1	TA.KD010_A549_96H:TRCN0000002747:1	0.0304
TA.KD010_A549_96H:TRCN0000002748:1	TA.KD010_A549_96H:TRCN0000219043:1	0.1306
TA.KD010_A549_96H:TRCN0000002748:1	TA.KD010_A549_96H:TRCN0000230369:1	0.0742
TA.KD010_A549_96H:TRCN0000002748:1	TA.KD010_A549_96H:TRCN0000355842:1	0.185
TA.KD010_A549_96H:TRCN0000002748:1	TA.KD010_A549_96H:TRCN0000002747:1	-0.0735
TA.KD010_A549_96H:TRCN0000219043:1	TA.KD010_A549_96H:TRCN0000230369:1	0.2399
TA.KD010_A549_96H:TRCN0000219043:1	TA.KD010_A549_96H:TRCN0000355842:1	0.2658
TA.KD010_A549_96H:TRCN0000219043:1	TA.KD010_A549_96H:TRCN0000002747:1	-0.11
TA.KD010_A549_96H:TRCN0000230369:1	TA.KD010_A549_96H:TRCN0000355842:1	0.5887
TA.KD010_A549_96H:TRCN0000230369:1	TA.KD010_A549_96H:TRCN0000002747:1	-0.1366
TA.KD010_A549_96H:TRCN0000355842:1	TA.KD010_A549_96H:TRCN0000002747:1	-0.1537
TAK004_U2OS_96H:TRCN0000196310:1	TAK004_U2OS_96H:TRCN0000121320:1	0.13
TAK004_U2OS_96H:TRCN0000196310:1	TAK004_U2OS_96H:TRCN0000121318:1	0.2041
TAK004_U2OS_96H:TRCN0000196310:1	TAK004_U2OS_96H:TRCN0000001618:1	0.0112
TAK004_U2OS_96H:TRCN0000196310:1	TAK004_U2OS_96H:TRCN0000194984:1	0.2719
TAK004_U2OS_96H:TRCN0000196310:1	TAK004_U2OS_96H:TRCN0000001620:1	0.2073
TAK004_U2OS_96H:TRCN0000121320:1	TAK004_U2OS_96H:TRCN0000121318:1	0.2142
TAK004_U2OS_96H:TRCN0000121320:1	TAK004_U2OS_96H:TRCN0000001618:1	-0.0822
TAK004_U2OS_96H:TRCN0000121320:1	TAK004_U2OS_96H:TRCN0000194984:1	0.2833
TAK004_U2OS_96H:TRCN0000121320:1	TAK004_U2OS_96H:TRCN0000001620:1	0.1148
TAK004_U2OS_96H:TRCN0000121318:1	TAK004_U2OS_96H:TRCN0000001618:1	-0.111
TAK004_U2OS_96H:TRCN0000121318:1	TAK004_U2OS_96H:TRCN0000194984:1	0.3926
TAK004_U2OS_96H:TRCN0000121318:1	TAK004_U2OS_96H:TRCN0000001620:1	0.1498
TAK004_U2OS_96H:TRCN0000001618:1	TAK004_U2OS_96H:TRCN0000194984:1	-0.0689
TAK004_U2OS_96H:TRCN0000001618:1	TAK004_U2OS_96H:TRCN0000001620:1	0.0527
TAK004_U2OS_96H:TRCN0000194984:1	TAK004_U2OS_96H:TRCN0000001620:1	0.0656
TA.KD007_HT29_96H:TRCN0000029189:4	TA.KD007_HT29_96H:TRCN0000029190:4	-0.0375
TA.KD007_HT29_96H:TRCN0000029189:4	TA.KD007_HT29_96H:TRCN0000029191:4	0.1349
TA.KD007_HT29_96H:TRCN0000029189:4	TA.KD007_HT29_96H:TRCN0000029192:4	0.1095
TA.KD007_HT29_96H:TRCN0000029190:4	TA.KD007_HT29_96H:TRCN0000029191:4	-0.062
TA.KD007_HT29_96H:TRCN0000029190:4	TA.KD007_HT29_96H:TRCN0000029192:4	-0.0011
TA.KD007_HT29_96H:TRCN0000029191:4	TA.KD007_HT29_96H:TRCN0000029192:4	0.0999
TA.KD007_HT29_96H:TRCN0000229352:4	TA.KD007_HT29_96H:TRCN0000218156:4	0.0106
TA.KD007_HT29_96H:TRCN0000229352:4	TA.KD007_HT29_96H:TRCN0000048142:4	0.0831
TA.KD007_HT29_96H:TRCN0000229352:4	TA.KD007_HT29_96H:TRCN0000229353:4	0.1008
TA.KD007_HT29_96H:TRCN0000229352:4	TA.KD007_HT29_96H:TRCN0000048140:4	-0.1109
TA.KD007_HT29_96H:TRCN0000218156:4	TA.KD007_HT29_96H:TRCN0000048142:4	0.0953
TA.KD007_HT29_96H:TRCN0000218156:4	TA.KD007_HT29_96H:TRCN0000229353:4	0.0424
TA.KD007_HT29_96H:TRCN0000218156:4	TA.KD007_HT29_96H:TRCN0000048140:4	0.2237
TA.KD007_HT29_96H:TRCN0000048142:4	TA.KD007_HT29_96H:TRCN0000229353:4	-0.0877
TA.KD007_HT29_96H:TRCN0000048142:4	TA.KD007_HT29_96H:TRCN0000048140:4	0.1401
TA.KD007_HT29_96H:TRCN0000229353:4	TA.KD007_HT29_96H:TRCN0000048140:4	-0.1752
TA.KD007_DLD1_96H:TRCN0000291620:4	TA.KD007_DLD1_96H:TRCN0000297015:4	0.019
TA.KD007_HT29_96H:TRCN0000297015:4	TA.KD007_HT29_96H:TRCN0000291620:4	0.1135
TA.KD007_HT29_96H:TRCN0000297015:4	TA.KD007_HT29_96H:TRCN0000380080:4	0.022
TA.KD007_HT29_96H:TRCN0000297015:4	TA.KD007_HT29_96H:TRCN0000380335:4	0.0177
TA.KD007_HT29_96H:TRCN0000297015:4	TA.KD007_HT29_96H:TRCN0000380003:4	0.2192
TA.KD007_HT29_96H:TRCN0000291620:4	TA.KD007_HT29_96H:TRCN0000380080:4	0.1347
TA.KD007_HT29_96H:TRCN0000291620:4	TA.KD007_HT29_96H:TRCN0000380335:4	0.1491
TA.KD007_HT29_96H:TRCN0000291620:4	TA.KD007_HT29_96H:TRCN0000380003:4	0.1831
TA.KD007_HT29_96H:TRCN0000380080:4	TA.KD007_HT29_96H:TRCN0000380335:4	0.1641
TA.KD007_HT29_96H:TRCN0000380080:4	TA.KD007_HT29_96H:TRCN0000380003:4	0.0494
TA.KD007_HT29_96H:TRCN0000380335:4	TA.KD007_HT29_96H:TRCN0000380003:4	0.0695
TAK004_U2OS_96H:TRCN0000004871:1	TAK004_U2OS_96H:TRCN0000004869:1	0.0448
TAK004_U2OS_96H:TRCN0000004871:1	TAK004_U2OS_96H:TRCN0000004872:1	0.1688
TAK004_U2OS_96H:TRCN0000004871:1	TAK004_U2OS_96H:TRCN0000004873:1	-0.0374
TAK004_U2OS_96H:TRCN0000004869:1	TAK004_U2OS_96H:TRCN0000004872:1	0.1133
TAK004_U2OS_96H:TRCN0000004869:1	TAK004_U2OS_96H:TRCN0000004873:1	-0.0733
TAK004_U2OS_96H:TRCN0000004872:1	TAK004_U2OS_96H:TRCN0000004873:1	-0.0447
TA.KD007_HT29_96H:TRCN0000018871:4	TA.KD007_HT29_96H:TRCN0000018872:4	-0.1854
TA.KD007_HT29_96H:TRCN0000018871:4	TA.KD007_HT29_96H:TRCN0000271351:4	0.1306
TA.KD007_HT29_96H:TRCN0000018871:4	TA.KD007_HT29_96H:TRCN0000271350:4	-0.0287
TA.KD007_HT29_96H:TRCN0000018871:4	TA.KD007_HT29_96H:TRCN0000018874:4	0.1833
TA.KD007_HT29_96H:TRCN0000018872:4	TA.KD007_HT29_96H:TRCN0000271351:4	0.0018
TA.KD007_HT29_96H:TRCN0000018872:4	TA.KD007_HT29_96H:TRCN0000271350:4	0.1315
TA.KD007_HT29_96H:TRCN0000018872:4	TA.KD007_HT29_96H:TRCN0000018874:4	-0.06
TA.KD007_HT29_96H:TRCN0000271351:4	TA.KD007_HT29_96H:TRCN0000271350:4	0.1564
TA.KD007_HT29_96H:TRCN0000271351:4	TA.KD007_HT29_96H:TRCN0000018874:4	0.0862
TA.KD007_HT29_96H:TRCN0000271350:4	TA.KD007_HT29_96H:TRCN0000018874:4	0.0529
TA.KD007_DLD1_96H:TRCN0000018880:4	TA.KD007_DLD1_96H:TRCN0000018883:4	-0.0471
TA.KD007_HT29_96H:TRCN0000018883:4	TA.KD007_HT29_96H:TRCN0000018881:4	0.093
TA.KD007_HT29_96H:TRCN0000018883:4	TA.KD007_HT29_96H:TRCN0000018882:4	0.0038
TA.KD007_HT29_96H:TRCN0000018883:4	TA.KD007_HT29_96H:TRCN0000018884:4	0.1497
TA.KD007_HT29_96H:TRCN0000018883:4	TA.KD007_HT29_96H:TRCN0000018880:4	-0.0629
TA.KD007_HT29_96H:TRCN0000018881:4	TA.KD007_HT29_96H:TRCN0000018882:4	0.0345
TA.KD007_HT29_96H:TRCN0000018881:4	TA.KD007_HT29_96H:TRCN0000018884:4	0.0694
TA.KD007_HT29_96H:TRCN0000018881:4	TA.KD007_HT29_96H:TRCN0000018880:4	0.0441
TA.KD007_HT29_96H:TRCN0000018882:4	TA.KD007_HT29_96H:TRCN0000018884:4	0.1235
TA.KD007_HT29_96H:TRCN0000018882:4	TA.KD007_HT29_96H:TRCN0000018880:4	0.0598
TA.KD007_HT29_96H:TRCN0000018884:4	TA.KD007_HT29_96H:TRCN0000018880:4	0.0385
TA.KD010_A549_96H:TRCN0000195646:1	TA.KD010_A549_96H:TRCN0000195502:1	0.0312
TA.KD010_A549_96H:TRCN0000195646:1	TA.KD010_A549_96H:TRCN0000001065:1	-0.0194
TA.KD010_A549_96H:TRCN0000195646:1	TA.KD010_A549_96H:TRCN0000197115:1	-0.0281
TA.KD010_A549_96H:TRCN0000195646:1	TA.KD010_A549_96H:TRCN0000001067:1	-0.0015
TA.KD010_A549_96H:TRCN0000195646:1	TA.KD010_A549_96H:TRCN0000001064:1	0.0779
TA.KD010_A549_96H:TRCN0000195646:1	TA.KD010_A549_96H:TRCN0000001068:1	0.07
TA.KD010_A549_96H:TRCN0000195646:1	CGS001_A549_96H:RAF1:1	0.1077
TA.KD010_A549_96H:TRCN0000195502:1	TA.KD010_A549_96H:TRCN0000001065:1	-0.0343
TA.KD010_A549_96H:TRCN0000195502:1	TA.KD010_A549_96H:TRCN0000197115:1	0.1559
TA.KD010_A549_96H:TRCN0000195502:1	TA.KD010_A549_96H:TRCN0000001067:1	0.0767
TA.KD010_A549_96H:TRCN0000195502:1	TA.KD010_A549_96H:TRCN0000001064:1	0.002
TA.KD010_A549_96H:TRCN0000195502:1	TA.KD010_A549_96H:TRCN0000001068:1	-0.0505
TA.KD010_A549_96H:TRCN0000195502:1	CGS001_A549_96H:RAF1:1	-0.0242
TA.KD010_A549_96H:TRCN0000001065:1	TA.KD010_A549_96H:TRCN0000197115:1	0.058
TA.KD010_A549_96H:TRCN0000001065:1	TA.KD010_A549_96H:TRCN0000001067:1	-0.0256
TA.KD010_A549_96H:TRCN0000001065:1	TA.KD010_A549_96H:TRCN0000001064:1	0.0815
TA.KD010_A549_96H:TRCN0000001065:1	TA.KD010_A549_96H:TRCN0000001068:1	0.1625
TA.KD010_A549_96H:TRCN0000001065:1	CGS001_A549_96H:RAF1:1	0.1623
TA.KD010_A549_96H:TRCN0000197115:1	TA.KD010_A549_96H:TRCN0000001067:1	0.0276
TA.KD010_A549_96H:TRCN0000197115:1	TA.KD010_A549_96H:TRCN0000001064:1	0.0279
TA.KD010_A549_96H:TRCN0000197115:1	TA.KD010_A549_96H:TRCN0000001068:1	0.028
TA.KD010_A549_96H:TRCN0000197115:1	CGS001_A549_96H:RAF1:1	0.0642
TA.KD010_A549_96H:TRCN0000001067:1	TA.KD010_A549_96H:TRCN0000001064:1	-0.0906
TA.KD010_A549_96H:TRCN0000001067:1	TA.KD010_A549_96H:TRCN0000001068:1	-0.0177
TA.KD010_A549_96H:TRCN0000001067:1	CGS001_A549_96H:RAF1:1	-0.06
TA.KD010_A549_96H:TRCN0000001064:1	TA.KD010_A549_96H:TRCN0000001068:1	0.0993
TA.KD010_A549_96H:TRCN0000001064:1	CGS001_A549_96H:RAF1:1	0.2527
TA.KD010_A549_96H:TRCN0000001068:1	CGS001_A549_96H:RAF1:1	0.2332
TA.KD010_A549_96H:TRCN0000020371:1	TA.KD010_A549_96H:TRCN0000020370:1	0.1115
TA.KD010_A549_96H:TRCN0000020371:1	TA.KD010_A549_96H:TRCN0000020369:1	0.1269
TA.KD010_A549_96H:TRCN0000020371:1	TA.KD010_A549_96H:TRCN0000275553:1	0.0218
TA.KD010_A549_96H:TRCN0000020371:1	TA.KD010_A549_96H:TRCN0000020373:1	0.1313
TA.KD010_A549_96H:TRCN0000020371:1	TA.KD010_A549_96H:TRCN0000275491:1	0.1903
TA.KD010_A549_96H:TRCN0000020370:1	TA.KD010_A549_96H:TRCN0000020369:1	-0.0374
TA.KD010_A549_96H:TRCN0000020370:1	TA.KD010_A549_96H:TRCN0000275553:1	0.135
TA.KD010_A549_96H:TRCN0000020370:1	TA.KD010_A549_96H:TRCN0000020373:1	0.2305
TA.KD010_A549_96H:TRCN0000020370:1	TA.KD010_A549_96H:TRCN0000275491:1	0.1741
TA.KD010_A549_96H:TRCN0000020369:1	TA.KD010_A549_96H:TRCN0000275553:1	-0.0027
TA.KD010_A549_96H:TRCN0000020369:1	TA.KD010_A549_96H:TRCN0000020373:1	0.0418
TA.KD010_A549_96H:TRCN0000020369:1	TA.KD010_A549_96H:TRCN0000275491:1	0.0896
TA.KD010_A549_96H:TRCN0000275553:1	TA.KD010_A549_96H:TRCN0000020373:1	0.0666
TA.KD010_A549_96H:TRCN0000275553:1	TA.KD010_A549_96H:TRCN0000275491:1	0.0442
TA.KD010_A549_96H:TRCN0000020373:1	TA.KD010_A549_96H:TRCN0000275491:1	0.1503
TA.KD010_A549_96H:TRCN0000040167:1	TA.KD010_A549_96H:TRCN0000040165:1	0.2361
TA.KD010_A549_96H:TRCN0000040167:1	TA.KD010_A549_96H:TRCN0000040164:1	0.0856
TA.KD010_A549_96H:TRCN0000040167:1	TA.KD010_A549_96H:TRCN0000010417:1	0.2056
TA.KD010_A549_96H:TRCN0000040167:1	TA.KD010_A549_96H:TRCN0000040163:1	0.1677
TA.KD010_A549_96H:TRCN0000040167:1	TA.KD010_A549_96H:TRCN0000010419:1	0.2515
TA.KD010_A549_96H:TRCN0000040167:1	TA.KD010_A549_96H:TRCN0000295892:1	0.2211
TA.KD010_A549_96H:TRCN0000040167:1	CGS001_A549_96H:RB1:1	0.4132
TA.KD010_A549_96H:TRCN0000040165:1	TA.KD010_A549_96H:TRCN0000040164:1	-0.0105
TA.KD010_A549_96H:TRCN0000040165:1	TA.KD010_A549_96H:TRCN0000010417:1	0.1783
TA.KD010_A549_96H:TRCN0000040165:1	TA.KD010_A549_96H:TRCN0000040163:1	0.0711
TA.KD010_A549_96H:TRCN0000040165:1	TA.KD010_A549_96H:TRCN0000010419:1	0.239
TA.KD010_A549_96H:TRCN0000040165:1	TA.KD010_A549_96H:TRCN0000295892:1	0.0497
TA.KD010_A549_96H:TRCN0000040165:1	CGS001_A549_96H:RB1:1	0.3355
TA.KD010_A549_96H:TRCN0000040164:1	TA.KD010_A549_96H:TRCN0000010417:1	0.1045
TA.KD010_A549_96H:TRCN0000040164:1	TA.KD010_A549_96H:TRCN0000040163:1	0.1975
TA.KD010_A549_96H:TRCN0000040164:1	TA.KD010_A549_96H:TRCN0000010419:1	0.0973
TA.KD010_A549_96H:TRCN0000040164:1	TA.KD010_A549_96H:TRCN0000295892:1	0.164
TA.KD010_A549_96H:TRCN0000040164:1	CGS001_A549_96H:RB1:1	0.0705
TA.KD010_A549_96H:TRCN0000010417:1	TA.KD010_A549_96H:TRCN0000040163:1	0.166
TA.KD010_A549_96H:TRCN0000010417:1	TA.KD010_A549_96H:TRCN0000010419:1	0.2542
TA.KD010_A549_96H:TRCN0000010417:1	TA.KD010_A549_96H:TRCN0000295892:1	-0.0068
TA.KD010_A549_96H:TRCN0000010417:1	CGS001_A549_96H:RB1:1	0.3723
TA.KD010_A549_96H:TRCN0000040163:1	TA.KD010_A549_96H:TRCN0000010419:1	0.2715
TA.KD010_A549_96H:TRCN0000040163:1	TA.KD010_A549_96H:TRCN0000295892:1	0.1173
TA.KD010_A549_96H:TRCN0000040163:1	CGS001_A549_96H:RB1:1	0.1309
TA.KD010_A549_96H:TRCN0000010419:1	TA.KD010_A549_96H:TRCN0000295892:1	0.1521
TA.KD010_A549_96H:TRCN0000010419:1	CGS001_A549_96H:RB1:1	0.3224
TA.KD010_A549_96H:TRCN0000295892:1	CGS001_A549_96H:RB1:1	0.1259
TAK004_U2OS_96H:TRCN0000040165:1	TAK004_U2OS_96H:TRCN0000010418:1	0.2129
TAK004_U2OS_96H:TRCN0000040165:1	TAK004_U2OS_96H:TRCN0000040166:1	-0.0202
TAK004_U2OS_96H:TRCN0000040165:1	TAK004_U2OS_96H:TRCN0000295892:1	0.1609
TAK004_U2OS_96H:TRCN0000040165:1	TAK004_U2OS_96H:TRCN0000040163:1	-0.1832
TAK004_U2OS_96H:TRCN0000040165:1	TAK004_U2OS_96H:TRCN0000040167:1	0.0815
TAK004_U2OS_96H:TRCN0000040165:1	TAK004_U2OS_96H:TRCN0000295841:1	-0.1925
TAK004_U2OS_96H:TRCN0000010418:1	TAK004_U2OS_96H:TRCN0000040166:1	0.0445
TAK004_U2OS_96H:TRCN0000010418:1	TAK004_U2OS_96H:TRCN0000295892:1	0.1202
TAK004_U2OS_96H:TRCN0000010418:1	TAK004_U2OS_96H:TRCN0000040163:1	0.0845
TAK004_U2OS_96H:TRCN0000010418:1	TAK004_U2OS_96H:TRCN0000040167:1	0.0831
TAK004_U2OS_96H:TRCN0000010418:1	TAK004_U2OS_96H:TRCN0000295841:1	0.1535
TAK004_U2OS_96H:TRCN0000040166:1	TAK004_U2OS_96H:TRCN0000295892:1	0.0942
TAK004_U2OS_96H:TRCN0000040166:1	TAK004_U2OS_96H:TRCN0000040163:1	0.1031
TAK004_U2OS_96H:TRCN0000040166:1	TAK004_U2OS_96H:TRCN0000040167:1	0.121
TAK004_U2OS_96H:TRCN0000040166:1	TAK004_U2OS_96H:TRCN0000295841:1	0.1949
TAK004_U2OS_96H:TRCN0000295892:1	TAK004_U2OS_96H:TRCN0000040163:1	-0.0321
TAK004_U2OS_96H:TRCN0000295892:1	TAK004_U2OS_96H:TRCN0000040167:1	0.1671
TAK004_U2OS_96H:TRCN0000295892:1	TAK004_U2OS_96H:TRCN0000295841:1	0.0178
TAK004_U2OS_96H:TRCN0000040163:1	TAK004_U2OS_96H:TRCN0000040167:1	0.1239
TAK004_U2OS_96H:TRCN0000040163:1	TAK004_U2OS_96H:TRCN0000295841:1	0.2062
TAK004_U2OS_96H:TRCN0000040167:1	TAK004_U2OS_96H:TRCN0000295841:1	0.0802
TA.KD010_A549_96H:TRCN0000074734:1	TA.KD010_A549_96H:TRCN0000233277:1	0.0241
TA.KD010_A549_96H:TRCN0000074734:1	TA.KD010_A549_96H:TRCN0000074737:1	0.0078
TA.KD010_A549_96H:TRCN0000074734:1	TA.KD010_A549_96H:TRCN0000074736:1	0.0418
TA.KD010_A549_96H:TRCN0000074734:1	TA.KD010_A549_96H:TRCN0000233278:1	0.1708
TA.KD010_A549_96H:TRCN0000074734:1	TA.KD010_A549_96H:TRCN0000233279:1	0.0753
TA.KD010_A549_96H:TRCN0000074734:1	TA.KD010_A549_96H:TRCN0000233280:1	0.0233
TA.KD010_A549_96H:TRCN0000233277:1	TA.KD010_A549_96H:TRCN0000074737:1	-0.0806
TA.KD010_A549_96H:TRCN0000233277:1	TA.KD010_A549_96H:TRCN0000074736:1	0.2369
TA.KD010_A549_96H:TRCN0000233277:1	TA.KD010_A549_96H:TRCN0000233278:1	-0.0235
TA.KD010_A549_96H:TRCN0000233277:1	TA.KD010_A549_96H:TRCN0000233279:1	0.22
TA.KD010_A549_96H:TRCN0000233277:1	TA.KD010_A549_96H:TRCN0000233280:1	0.1645
TA.KD010_A549_96H:TRCN0000074737:1	TA.KD010_A549_96H:TRCN0000074736:1	-0.1471
TA.KD010_A549_96H:TRCN0000074737:1	TA.KD010_A549_96H:TRCN0000233278:1	0.1598
TA.KD010_A549_96H:TRCN0000074737:1	TA.KD010_A549_96H:TRCN0000233279:1	0.0742
TA.KD010_A549_96H:TRCN0000074737:1	TA.KD010_A549_96H:TRCN0000233280:1	-0.0571
TA.KD010_A549_96H:TRCN0000074736:1	TA.KD010_A549_96H:TRCN0000233278:1	0.0261
TA.KD010_A549_96H:TRCN0000074736:1	TA.KD010_A549_96H:TRCN0000233279:1	0.198
TA.KD010_A549_96H:TRCN0000074736:1	TA.KD010_A549_96H:TRCN0000233280:1	0.0643
TA.KD010_A549_96H:TRCN0000233278:1	TA.KD010_A549_96H:TRCN0000233279:1	0.104
TA.KD010_A549_96H:TRCN0000233278:1	TA.KD010_A549_96H:TRCN0000233280:1	-0.0705
TA.KD010_A549_96H:TRCN0000233279:1	TA.KD010_A549_96H:TRCN0000233280:1	0.1507
TA.KD007_DLD1_96H:TRCN0000233278:4	TA.KD007_DLD1_96H:TRCN0000074737:4	0.0649
TA.KD007_DLD1_96H:TRCN0000233278:4	TA.KD007_DLD1_96H:TRCN0000074736:4	0.023
TA.KD007_DLD1_96H:TRCN0000074737:4	TA.KD007_DLD1_96H:TRCN0000074736:4	0.0323
TA.KD007_HT29_96H:TRCN0000074737:4	TA.KD007_HT29_96H:TRCN0000233277:4	-0.0922
TA.KD007_HT29_96H:TRCN0000074737:4	TA.KD007_HT29_96H:TRCN0000233278:4	0.0171
TA.KD007_HT29_96H:TRCN0000074737:4	TA.KD007_HT29_96H:TRCN0000074736:4	0.0521
TA.KD007_HT29_96H:TRCN0000074737:4	TA.KD007_HT29_96H:TRCN0000074735:4	0.192
TA.KD007_HT29_96H:TRCN0000233277:4	TA.KD007_HT29_96H:TRCN0000233278:4	0.0248
TA.KD007_HT29_96H:TRCN0000233277:4	TA.KD007_HT29_96H:TRCN0000074736:4	0.1322
TA.KD007_HT29_96H:TRCN0000233277:4	TA.KD007_HT29_96H:TRCN0000074735:4	0.0402
TA.KD007_HT29_96H:TRCN0000233278:4	TA.KD007_HT29_96H:TRCN0000074736:4	-0.0651
TA.KD007_HT29_96H:TRCN0000233278:4	TA.KD007_HT29_96H:TRCN0000074735:4	0.15
TA.KD007_HT29_96H:TRCN0000074736:4	TA.KD007_HT29_96H:TRCN0000074735:4	0.0328
TA.KD007_HT29_96H:TRCN0000072695:4	TA.KD007_HT29_96H:TRCN0000072693:4	0.2445
TA.KD007_HT29_96H:TRCN0000072695:4	TA.KD007_HT29_96H:TRCN0000168667:4	0.0603
TA.KD007_HT29_96H:TRCN0000072695:4	TA.KD007_HT29_96H:TRCN0000072694:4	0.146
TA.KD007_HT29_96H:TRCN0000072695:4	TA.KD007_HT29_96H:TRCN0000072696:4	-0.0264
TA.KD007_HT29_96H:TRCN0000072693:4	TA.KD007_HT29_96H:TRCN0000168667:4	-0.0494
TA.KD007_HT29_96H:TRCN0000072693:4	TA.KD007_HT29_96H:TRCN0000072694:4	0.2357
TA.KD007_HT29_96H:TRCN0000072693:4	TA.KD007_HT29_96H:TRCN0000072696:4	-0.0426
TA.KD007_HT29_96H:TRCN0000168667:4	TA.KD007_HT29_96H:TRCN0000072694:4	-0.0525
TA.KD007_HT29_96H:TRCN0000168667:4	TA.KD007_HT29_96H:TRCN0000072696:4	0.0759
TA.KD007_HT29_96H:TRCN0000072694:4	TA.KD007_HT29_96H:TRCN0000072696:4	-0.0684
TA.KD010_A549_96H:TRCN0000147405:1	TA.KD010_A549_96H:TRCN0000150268:1	0.1227
TA.KD010_A549_96H:TRCN0000147405:1	TA.KD010_A549_96H:TRCN0000336819:1	0.1304
TA.KD010_A549_96H:TRCN0000147405:1	TA.KD010_A549_96H:TRCN0000147133:1	0.2659
TA.KD010_A549_96H:TRCN0000150268:1	TA.KD010_A549_96H:TRCN0000336819:1	-0.1073
TA.KD010_A549_96H:TRCN0000150268:1	TA.KD010_A549_96H:TRCN0000147133:1	0.074
TA.KD010_A549_96H:TRCN0000336819:1	TA.KD010_A549_96H:TRCN0000147133:1	0.1431
TA.KD010_A549_96H:TRCN0000118596:1	TA.KD010_A549_96H:TRCN0000118593:1	-0.0844
